conversation_id,text,type,human_type,video_url,text_id,emotion_label,emotion_score
17,"So that was helpful for you that it's a, um, I can't remember. I know what you're trying to get a little ball.",interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,58,neutral,0.798715472
17,It shows you your lung capacity.,interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,59,neutral,0.706552744
17,"But it might be helpful if you- if you quit or it's, you know, it did if you were gonna decrease or whatever, to see how much better you're doing with the ball going up and your lung capacity increasing, is it?",interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,60,neutral,0.555027246
17,Okay.,interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,61,neutral,0.534888566
17,"So, I don't even know where you can get those. I think—",interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,62,neutral,0.522497237
17,"Oh, you have one?",interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,63,surprise,0.884998441
17,"Oh, okay- okay.",interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,64,fear,0.300557852
17,"Oh, did you?",interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,65,surprise,0.836565793
17,Okay. All right.,interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,66,neutral,0.494382441
17,"It's so interesting because there's immediate feedback. I mean, that's immediate feedback. Um, so we're- we're talking about quitting or here quitting completely. What thoughts do you have? You tried the Chan- the Chantix, meditation, you like that so, um, I can run some ideas that some other clients have used [crosstalk]-",interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,67,neutral,0.510860443
17,"So, um, since you like meditation so much, it's highly likely that you'd be a great candidate for hypnotherapy.",interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,68,neutral,0.855186999
17,"Yeah, okay.",interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8,69,neutral,0.392294884
17,"Yeah, financially too, which is [inaudible 00:09:27]",interview,client,https://www.youtube.com/watch?v=KNxWYEkzQg8,70,neutral,0.893258572
17,"Well, uh",interview,client,https://www.youtube.com/watch?v=KNxWYEkzQg9,71,neutral,0.827513278
17,"Yeah-yeah, maybe I'm the best example of why she doesn't want to [laughs] you know",interview,client,https://www.youtube.com/watch?v=KNxWYEkzQg10,72,neutral,0.358760536
18,Okay. What we talk about is confidential. I only tell your parents about what we say if you give your permission or if I become worried about a danger to-to you or to someone else. Does that make sense?,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,0,fear,0.891250908
18,"So, Jacob, everything looks very normal on your physical exam. Do you have any questions for me?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,1,neutral,0.908107638
18,"Okay. I see that you filled out our, um, alcohol and drug questionnaire. Is it okay if we go through this together?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,2,neutral,0.606410563
18,"Okay. So, let's take a look. So I see that you have marked that you sometimes use alcohol, and that you have used alcohol to relax, feel better about yourself or fit in. Do you mind telling me a little bit more about your alcohol use?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,3,neutral,0.819669843
18,"Okay, so how many do you usually have at a time?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,4,neutral,0.854413807
18,Okay. And how often?,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,5,neutral,0.835208416
18,"Okay. So, you drink with friends, sort of three or four beers or mixed drinks, one or two times a month. How long have you been doing that?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,6,neutral,0.924387753
18,"So, for about six months. I'm curious. What do you like about drinking alcohol?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,7,neutral,0.819571018
18,Yeah.,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,8,neutral,0.814312398
18,"Okay. I'm also curious, are there any parts about your alcohol use that you don't like?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,9,surprise,0.629973531
18,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,10,neutral,0.585440576
18,"Have you ever experienced a-a blackout, like when you've been drinking and you wake up and you don't remember what happened?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,11,surprise,0.658697009
18,"Okay. And have you had any problems related to-to your drinking alcohol, like at home or school or somewhere else?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,12,neutral,0.673101604
18,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,13,neutral,0.585440576
18,Mm-hmm. Have you told your mother that you drink with your friends?,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,14,neutral,0.351075709
18,"Okay. So, it sounds like you feel relaxed and have fun when you're drinking with friends and you like the taste.",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,15,joy,0.90093106
18,"Okay. I see on the questionnaire that you have not ridden in a car with someone who's been drinking and you haven't driven a car, um, after you've been drinking. Is that correct?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,16,neutral,0.755725741
18,"Great. So you've come up with some reasons to stop drinking, like having hangovers and throwing up and getting into trouble. And you've developed some strategies to-to try to not drink, like spending more time with friends who don't drink or having non-alcoholic drinks when people around you are drinking alcohol. I think that's a great plan. I'm really proud of you for giving this a try. How about if I have you make an appointment for two months from now and then I'll see you back and we can see how things are going?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,17,neutral,0.493721813
18,"So more negative things about your drinking, like getting into trouble with your mom and missing a class at school when you had a hangover?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,18,disgust,0.701286256
18,Anything else to make things easier for you?,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,19,neutral,0.884818077
18,Okay. What things would make it easier for you to not drink?,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,20,neutral,0.793933213
18,Do you think you could go two months without drinking?,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,21,neutral,0.600104213
18,"So, how long do you think you could go without drinking?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,22,neutral,0.78417027
18,"Okay. Is there anybody in your life that you can talk to about this, who give you some support for not drinking?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,23,neutral,0.774136603
18,[chuckles] Have you ever tried not drinking or stopping drinking?,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,24,neutral,0.731382012
18,Okay. What could you do to avoid getting into trouble?,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,25,fear,0.680422306
18,"A five? So, I'm curious. Why didn't you pick a lower number like a two or three that would mean you're only a little bit ready to stop drinking?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,26,surprise,0.854062617
18,"That's why I recommend that all my adolescent patients not drink at all. So if you were thinking today about how ready you feel to stop drinking alcohol on a scale of zero to ten, with zero not being ready at all and ten feeling very ready, what number would you pick?",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,27,neutral,0.883973241
18,"That's great. And I hope you continue to avoid those things. As your doctor, I want you to know that I'm concerned about your drinking. When teens drink, things can go wrong, like injuring yourself. Even when you don't drink too excess, though, your brain is still developing and is very sensitive to the effects of alcohol.",interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,28,neutral,0.611252606
18,Okay. What some people your age do is try stopping drinking for a period of time just to see what that feels like.,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,29,neutral,0.584799707
19,"So 'cause-'cause I asked the question before, is what might be the hardest thing, and you'd identified that your friends, you know, could be one of the habits.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,0,neutral,0.36742574
19,Yeah. So that's-that's some work that we can continue to work with. Yeah? Yeah?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,1,neutral,0.619721651
19,"It's very helpful and healthy. So, yeah, a couple of really good ideas already you've got, guess so?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,2,neutral,0.65794462
19,"Um, and the other idea you talked about before was, actually, cutting up your credit cards. So kind of amazing what that thing makes there on different cards isn't it?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,3,surprise,0.900966883
19,"Well, it's a couple of ideas. O-one, thinking about who your friends are and will your friends support you to realize your dream of traveling to Egypt.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,4,neutral,0.8952564
19,Yeah? So how today have you sort of found some ways to manage that?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,5,neutral,0.878756523
19,Mm.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,6,neutral,0.879195035
19,#NAME?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,7,fear,0.937776029
19,"We'd-we'd-we'd have an illustration for them, I suppose. We call those high-risk situations. You know, it's that-- so you might learn some language about some sort of the way that we describe-",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,8,neutral,0.799588859
19,"Yeah, it's hard, isn't it? It's hard being in the pub thing, in that environment.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,9,disgust,0.734652817
19,"Yep, yep. Could that mean that some of your friends are probably moving around some similar sort of stuff like you, wondering about where they're going and-",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,10,neutral,0.521075189
19,"Yeah. I think somewhat being tough with yourself, what-- yeah, people often say that, but, you know, it's not-- I think there are some things that you can do, and you've already-already identified a really good strategy.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,11,neutral,0.78557229
19,#NAME?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,12,anger,0.490058124
19,"Yeah, thanks for that, okay. So, let's think about the-- It has to do with how you just sorted out the thing around the gambling 'cause last time you were here, you told me that you get a buzz, you know, it seemed like you were gambling a bit more than your girlfriends were aware of, and-and you said you owe one of your friends some money.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,13,neutral,0.388560921
19,"Yeah, yeah. Something we can- we can do over the next while is-is really get some very concrete things in place to support you to do that.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,14,neutral,0.892327547
19,Yeah. So what's one thing you can do between now and the next time we meet?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,15,neutral,0.916238606
19,"Yeah, find the scissors.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,16,neutral,0.784676313
19,"Yeah, yeah, yeah.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,17,neutral,0.490301579
19,Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,18,neutral,0.814312398
19,Truly.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,19,neutral,0.414558679
19,"Yeah. Okay, so sounds like so-some budget to buy stuff will be helpful.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,20,neutral,0.791439474
19,"Yeah, and of the things that-that we often put people in touch with here is some budget advice service, it's a great service here, um, and something that you can get to.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,21,joy,0.835628867
19,So let's talk about how we can organize a-a meeting with them.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,22,neutral,0.916918814
19,Okay.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,23,neutral,0.534888566
19,"Yeah. Yeah. My sense is we'll be able to work pretty well together. That's my, sort of, sense of, uh-- After last time, I thought, you know, ""Here's a young woman who's, you know, got some energy to get things together-",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,24,neutral,0.677374959
19,Okay.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,25,neutral,0.534888566
19,"Okay, so we talked about sort of where things you-w-- Where you might be in five years and which path you wanna take, yep, yep? And you seemed very clear about it.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,26,neutral,0.7880885
19,"No, no. That'll be easy. So what is the first step for you?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,27,neutral,0.916979551
19,"Mm-hmm, mm-hmm. So I see this is- this is something you've been thinking about for a while. So how far away do you think you are from that change? You know, 'cause obviously it can-can be on the never, never, but how far away are you from it, making some decisions about that?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,28,neutral,0.437633455
19,Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,29,neutral,0.814312398
19,"-'cause you owed your mom and dad some money, and they weren't bailing you out anymore, and you had to go out and find some money, I think?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,30,anger,0.428234547
19,"Okay. Okay. Okay. Yeah, yeah. So, you were saying before that, you know, there was, you know, money you couldn't really afford-",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,31,neutral,0.500869393
19,"Yep. Okay, okay. And-and when they stopped fluttering, were you still fluttering or did you stop with them? Where-where were you with—",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,32,fear,0.418550521
19,"Yeah. Yeah, so-so, you fluttered last night with them?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,33,neutral,0.367377341
19,"Okay, okay. So, there's a shift from last time?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,34,neutral,0.785702288
19,Hmm.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,35,neutral,0.823497474
19,Mm.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,36,neutral,0.879195035
19,"Well, to get it sorted. Not necessarily to stop. But we don't- we don't know whether-whether stopping's the right answer here, I don't know, but-but, your confidence to sort it out.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,37,neutral,0.394215405
19,-your level be on a scale of 1 to 100? Where does your confidence sit?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,38,fear,0.566346705
19,"Yeah? But, what would-",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,39,surprise,0.461594671
19,"About 80? Right up there, yeah, yeah? And another question that's, sort of, related to that, how confident are you that you can, you know, you can actually get it sorted and get on with life?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,40,neutral,0.838369906
19,"Okay. So, again, on a scale of 1 to 100, how serious-- how important is it to sort it out? Yeah.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,41,anger,0.322560132
19,"Yeah? Yeah. Yep. So, it seems like almost, like, you're still in the behavior, you know, still creating some problems?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,42,neutral,0.535937309
19,Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,43,neutral,0.814312398
19,"-and, uh--"" So, really, what we'd like to talk about today is-is get a sense of, um-- Let's talk about the things that would be good to work with, um, over the next, you know, nine months together, really.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,44,neutral,0.652076602
19,"So, one of the things that we started to touch on, last time, was this issue of gambling, and, um, you were talking, last time, about how the gambling had, sort of, got you into trouble with your family.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,45,neutral,0.432425112
19,"Yeah. So, thinking about, like, you know, last time, you-you started to say that, well, you thought it was-- you deserved it and there was some thinking around that, so I'm, sort of, wondering how open you are to-to exploring that from some different angles?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,46,surprise,0.756236374
19,Yeah. Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,47,neutral,0.603349566
19,Yeah. Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,48,neutral,0.603349566
19,"Yeah, so how-how-- You know, like-- 'Cause, sometimes, when we start to open things up, and then you think, ""Oh, it feels a bit uncomfortable."" So, how do you manage things when you get uncomfortable? How have you managed those in the past?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,49,fear,0.609388888
19,"Yeah. Yeah. So, how would I know if we were talking and you were blocking off? What would I notice, uh, in our session together?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,50,surprise,0.560535908
19,Yeah?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,51,surprise,0.89631933
19,"Yeah, that's okay.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,52,neutral,0.537750423
19,"So-so, what would be really helpful maybe because I might miss it, you know, so, like, could you tell me? It would be really helpful if—",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,53,neutral,0.489423305
19,"Yeah, yeah. If you could just say, ""Ken, hi, I am starting to, you know, tune it out here, starting to get uncomfortable,"" that would be really helpful.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,54,neutral,0.409549236
19,Yeah?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,55,surprise,0.89631933
19,"Yeah, okay.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,56,neutral,0.392294884
19,"So, um, how serious do you think this issue is to sort?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,57,fear,0.282776624
19,Yeah? Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,58,surprise,0.644189417
19,Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,59,neutral,0.814312398
19,Hmm. What do you reckon to be the-the hardest bit of taking that pathway to-to traveling and realizing the-the dream? What would be the tough things that you'd have to confront?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,60,neutral,0.382525623
19,"There you go. So there's some decisions to make around, uh, which dream, which path you wanna follow.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,61,neutral,0.948407233
19,"Yeah. Well, yeah.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,62,neutral,0.616422713
19,"Mm. So how much does the kind of, uh, current lifestyle rob you of that, you know, take away from that dream?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,63,neutral,0.823278844
19,"Oh, yeah?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,64,surprise,0.719550371
19,"Yeah. Okay, so you've been-- How long have you had this-this idea for that that's what you'd like and that's where you'd like to go?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,65,neutral,0.792687535
19,It could be very different.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,66,neutral,0.891299069
19,But for obvious times.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,67,neutral,0.764343083
19,"No, that's true.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,68,neutral,0.911316276
19,Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,69,neutral,0.814312398
19,Oh.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,70,neutral,0.688909173
19,"Uh, what's that about Egypt, that, uh?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,71,neutral,0.639284313
19,"There's some feelings when you, kind of, think about that?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,72,neutral,0.621537864
19,Egypt?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,73,surprise,0.718635678
19,What's your hunch? Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,74,neutral,0.410939813
19,I don't know.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,75,surprise,0.627287626
19,"When you think five years ahead, which-which position do you wanna be in? Which-which feels best? Party girl still, you know, with those four credit cards maxed out major, or would you wanna be actually, you know, thinking about having traveled and, you know, maybe, starting a family, those other things? Which-which direction feels best for you at this point?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,76,neutral,0.561457753
19,"And, my sense, is that some of the challenge for you, at the moment? Yeah?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,77,neutral,0.541099727
19,"-wasn't that-- Is that right? Yeah? So, ""Do I live a party lifestyle-- party-girl kind of lifestyle, or am I got some other dreams to follow?"" So, they're hard calls to make. And-and it all-- And there are no three ways. We will have to make those calls at some point.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,78,neutral,0.459776729
19,"Yeah? Yeah. ""Do I continue with the, you know, my little current lifestyle,"" and you are so much the party girl you used to be-- I was speaking to last time-",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,79,neutral,0.595546663
19,"Okay, okay. So, it seems like you're-you're, kind of, in a state in your life of considering your next steps.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,80,neutral,0.829783142
19,Okay.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,81,neutral,0.534888566
19,"Yeah, yeah.",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,82,neutral,0.597388387
19,"Okay. So, again, that, sort of, sounds really important. So, what's-what's your dreams? What are your dreams? Where do you wanna be in five years' time? Where does Catherine wanna be? What do you wanna be doing? What are your dreams?",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,83,neutral,0.490916491
19,Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,84,neutral,0.814312398
19,Mm.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,85,neutral,0.879195035
19,"Yeah, yeah. Where in particular? You've got any ideas about what—",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,86,neutral,0.625960946
19,Yeah.,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,87,neutral,0.814312398
19,Yeah?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,88,surprise,0.89631933
19,"All right, Catherine, welcome back. I'll be interested to, sort of, after we met last time, what-what were you-- what have you been thinking about over the week 'cause, you know, I-I remembered last time I asked you what you were thinking about coming, but-",interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,89,joy,0.521186888
19,#NAME?,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ,90,surprise,0.692495406
20,"So having shared that information with you, how do you feel about the idea of the flu vaccine?",interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos,0,neutral,0.838981092
20,Tell me what you know about the flu shot?,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos,1,neutral,0.746751249
20,"Mm, um, so you're thinking it's really just for people who are-are vulnerable to illness?",interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos,2,fear,0.398336142
20,Would it be okay if I shared a little more information with you about the flu vaccine and the importance of it?,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos,3,neutral,0.526598215
20,"So you're right that you're young and healthy and you don't have a lot of complicating illnesses that mean that you would probably do okay if you got the flu. But we do know that the elderly are more at risk, pregnant people, babies are at risk of having serious complications from the flu, and by you getting the vaccine, that helps prevent you from passing it on to other people.",interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos,4,neutral,0.826081872
20,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos,5,neutral,0.585440576
20,"Okay, so you've got some people in your life who are vulnerable to possible illness, and making this decision to get the flu shot will help protect them.",interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos,6,neutral,0.936141431
20,Mm.,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos,7,neutral,0.879195035
21,"Yeah. And, what are you concerned will happen if-if you get hurt or if something-",interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk,0,fear,0.896680832
21,Yeah.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,1,neutral,0.814312398
21,Yeah.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,2,neutral,0.814312398
21,Right.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,3,neutral,0.827413261
21,"Yeah, that would be good. Do you think I should try to go back to the Tai Chi?",interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,4,neutral,0.676137447
21,"Yes, great place.",interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,5,joy,0.904845595
21,"Yeah. I guess I've kind of gone to the extreme. I tend to do that. [chuckles] Yeah. So, keep moving?",interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,6,neutral,0.703647077
21,Yeah.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,7,neutral,0.814312398
21,Really?,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,8,surprise,0.969584763
21,"Oh, okay.",interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,9,neutral,0.3903763
21,Uh-huh.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,10,fear,0.326079458
21,Mm-hmm.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,11,neutral,0.585440576
21,"Okay. Okay. Okay. I-I'm willing to start again, so to speak.",interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,12,neutral,0.450826555
21,"Well, I'm willing to work through my fears and difficulties to be in my little house with my little dog and my little garden. I've been there for- since my husband and I got married, and that's where we lived, and I don't want to give it up yet.",interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,13,joy,0.507383049
21,Yeah.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,14,neutral,0.814312398
21,Yeah. I-,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,15,neutral,0.463435799
21,#NAME?,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,16,joy,0.422184676
21,Okay.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,17,neutral,0.534888566
21,"So, am I being a baby?",interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,18,neutral,0.425330162
21,Okay.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,19,neutral,0.534888566
21,Really?,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,20,surprise,0.969584763
21,Really?,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,21,surprise,0.969584763
21,Thank you. Thank you.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,22,joy,0.443332016
21,Yeah. It's scary.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,23,fear,0.956897974
21,So- and I don't wanna impose on my neighbors or my friends.,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk,24,anger,0.43019861
21,Yeah.,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk,25,neutral,0.814312398
21,"Um, I'm wondering what you remember about what-what Dr. Fields said about the Tai Chi in relationship to falls. Did she talk with you about that?",interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk,26,surprise,0.972223282
21,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk,27,neutral,0.585440576
21,And what are- what are your concerns about-- It doesn't sound like you-you feel like you hurt yourself in this fall.,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk,28,sadness,0.844757617
21,"Yeah, yeah, yeah. And- so you don't want to hurt yourself.",interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk,29,neutral,0.355520695
21,Mm-hmm.,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk,30,neutral,0.585440576
