conversation_id,audio_path,audio_id,emotion,type,human_type,video_url
17,audio_therapist/39_therapist_audio_36.wav,31,neutral,interview,therapist,https://www.youtube.com/watch?v=KNxWYEkzQg8
18,audio_therapist/46_therapist_audio_0.wav,0,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_1.wav,1,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_2.wav,2,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_3.wav,3,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_4.wav,4,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_5.wav,5,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_6.wav,6,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_7.wav,7,happy,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_8.wav,8,happy,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_9.wav,9,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_10.wav,10,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_11.wav,11,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_12.wav,12,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_13.wav,13,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_14.wav,14,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_15.wav,15,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_16.wav,16,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_17.wav,17,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_18.wav,18,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_19.wav,19,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_20.wav,20,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_21.wav,21,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_22.wav,22,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_23.wav,23,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_24.wav,24,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_25.wav,25,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_26.wav,26,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_27.wav,27,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_28.wav,28,neutral,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
18,audio_therapist/46_therapist_audio_29.wav,29,happy,interview,therapist,https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title
19,audio_therapist/49_therapist_audio_0.wav,0,happy,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_1.wav,1,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_2.wav,2,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_3.wav,3,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_4.wav,4,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_5.wav,5,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_6.wav,6,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_7.wav,7,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_9.wav,8,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_10.wav,9,happy,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_11.wav,10,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_12.wav,11,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_13.wav,12,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_14.wav,13,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_15.wav,14,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_16.wav,15,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_17.wav,16,happy,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_18.wav,17,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_19.wav,18,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_21.wav,19,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_22.wav,20,happy,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_23.wav,21,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_24.wav,22,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_25.wav,23,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_26.wav,24,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_27.wav,25,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_28.wav,26,sad,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_29.wav,27,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_30.wav,28,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_31.wav,29,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_32.wav,30,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_33.wav,31,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_34.wav,32,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_35.wav,33,sad,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_37.wav,34,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_38.wav,35,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_39.wav,36,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_40.wav,37,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_41.wav,38,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_42.wav,39,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_43.wav,40,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_44.wav,41,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_45.wav,42,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_46.wav,43,happy,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_47.wav,44,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_48.wav,45,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_49.wav,46,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_50.wav,47,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_52.wav,48,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_54.wav,49,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_55.wav,50,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_56.wav,51,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_57.wav,52,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_58.wav,53,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_59.wav,54,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_60.wav,55,happy,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_61.wav,56,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_62.wav,57,sad,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_63.wav,58,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_64.wav,59,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_65.wav,60,sad,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_67.wav,61,happy,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_68.wav,62,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_69.wav,63,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_70.wav,64,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_71.wav,65,sad,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_72.wav,66,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_73.wav,67,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_74.wav,68,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_75.wav,69,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_76.wav,70,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_77.wav,71,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_78.wav,72,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_79.wav,73,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_80.wav,74,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_81.wav,75,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_82.wav,76,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_83.wav,77,happy,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_84.wav,78,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_86.wav,79,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_87.wav,80,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_88.wav,81,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
19,audio_therapist/49_therapist_audio_89.wav,82,neutral,interview,therapist,https://www.youtube.com/watch?v=PM1q6uB0ysQ
20,audio_therapist/51_therapist_audio_0.wav,0,neutral,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos
20,audio_therapist/51_therapist_audio_1.wav,1,neutral,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos
20,audio_therapist/51_therapist_audio_2.wav,2,neutral,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos
20,audio_therapist/51_therapist_audio_3.wav,3,neutral,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos
20,audio_therapist/51_therapist_audio_4.wav,4,neutral,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos
20,audio_therapist/51_therapist_audio_5.wav,5,neutral,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos
20,audio_therapist/51_therapist_audio_7.wav,6,neutral,interview,therapist,https://www.youtube.com/watch?v=Ans4LjGHBos
21,audio_therapist/56_therapist_audio_0.wav,0,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_1.wav,1,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_2.wav,2,happy,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_3.wav,3,sad,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_4.wav,4,sad,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_5.wav,5,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_6.wav,6,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_7.wav,7,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_8.wav,8,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_9.wav,9,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_10.wav,10,sad,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_11.wav,11,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_12.wav,12,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_13.wav,13,happy,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_15.wav,14,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_16.wav,15,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_17.wav,16,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_18.wav,17,happy,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_19.wav,18,happy,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_20.wav,19,sad,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_22.wav,20,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_23.wav,21,happy,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_25.wav,22,disgusted,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_26.wav,23,,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_27.wav,24,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_28.wav,25,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_29.wav,26,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_30.wav,27,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_31.wav,28,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_32.wav,29,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_33.wav,30,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_34.wav,31,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_35.wav,32,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_36.wav,33,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_37.wav,34,happy,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_38.wav,35,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_40.wav,36,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_41.wav,37,,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_42.wav,38,,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_43.wav,39,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_44.wav,40,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_45.wav,41,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_46.wav,42,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_47.wav,43,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_49.wav,44,,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_50.wav,45,sad,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_51.wav,46,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_54.wav,47,happy,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_56.wav,48,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_57.wav,49,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_58.wav,50,happy,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_60.wav,51,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_61.wav,52,sad,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_62.wav,53,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_63.wav,54,sad,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_64.wav,55,sad,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_65.wav,56,sad,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_67.wav,57,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_68.wav,58,sad,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_70.wav,59,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_74.wav,60,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_75.wav,61,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_76.wav,62,happy,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_78.wav,63,sad,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_79.wav,64,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_therapist/56_therapist_audio_80.wav,65,neutral,interview,therapist,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_82.wav,66,happy,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_83.wav,67,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_84.wav,68,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_85.wav,69,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
21,audio_client/56_client_audio_86.wav,70,neutral,interview,client,https://www.youtube.com/watch?v=XyqPdDB4dZk
22,audio_client/57_client_audio_0.wav,0,neutral,interview,client,https://www.youtube.com/watch?v=2mgYwv-_go8&feature=youtu.be
22,audio_client/57_client_audio_1.wav,1,neutral,interview,client,https://www.youtube.com/watch?v=2mgYwv-_go8&feature=youtu.be
22,audio_client/57_client_audio_2.wav,2,sad,interview,client,https://www.youtube.com/watch?v=2mgYwv-_go8&feature=youtu.be
22,audio_client/57_client_audio_3.wav,3,neutral,interview,client,https://www.youtube.com/watch?v=2mgYwv-_go8&feature=youtu.be
22,audio_client/57_client_audio_4.wav,4,neutral,interview,client,https://www.youtube.com/watch?v=2mgYwv-_go8&feature=youtu.be
22,audio_client/57_client_audio_5.wav,5,neutral,interview,client,https://www.youtube.com/watch?v=2mgYwv-_go8&feature=youtu.be
22,audio_client/57_client_audio_6.wav,6,neutral,interview,client,https://www.youtube.com/watch?v=2mgYwv-_go8&feature=youtu.be
22,audio_client/57_client_audio_7.wav,7,neutral,interview,client,https://www.youtube.com/watch?v=2mgYwv-_go8&feature=youtu.be
22,audio_client/57_client_audio_8.wav,8,neutral,interview,client,https://www.youtube.com/watch?v=2mgYwv-_go8&feature=youtu.be
23,audio_client/60_client_audio_1.wav,0,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_2.wav,1,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_3.wav,2,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_5.wav,3,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_7.wav,4,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_8.wav,5,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_9.wav,6,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_10.wav,7,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_11.wav,8,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_12.wav,9,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_13.wav,10,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_14.wav,11,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_15.wav,12,happy,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_16.wav,13,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_17.wav,14,happy,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_18.wav,15,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_19.wav,16,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_20.wav,17,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_21.wav,18,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_23.wav,19,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_24.wav,20,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_27.wav,21,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_30.wav,22,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
23,audio_client/60_client_audio_31.wav,23,neutral,interview,client,https://www.youtube.com/watch?v=3hW-7X96zQI
